FrameCnt,focal_length,datetime,OSD.latitude,OSD.longitude,OSD.xSpeed [MPH],OSD.ySpeed [MPH],OSD.zSpeed [MPH],OSD.directionOfTravel,OSD.pitch,OSD.roll,OSD.yaw,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,HOME.longitude,HOME.latitude,adjusted height,Drone type
492,250.0,2023-10-15 17:16:49,33.26275503095014,126.179114020724,3.579104,1.0439053333333335,0.0,352.03333333333336,-27.23333333333333,-3.2333333333333334,-13.666666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.10208,Mavic 2
493,250.0,2023-10-15 17:16:49,33.26275550400707,126.17911424732999,3.802798,0.9693406666666667,0.0,352.26666666666665,-27.066666666666666,-3.1666666666666665,-13.733333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.10208,Mavic 2
494,250.0,2023-10-15 17:16:49,33.262755977064,126.179114473936,4.026492,0.894776,0.0,352.5,-26.9,-3.1,-13.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.10208,Mavic 2
495,250.0,2023-10-15 17:16:49,33.262756571646335,126.17911462912299,4.250186,0.8202113333333333,0.0,353.6333333333333,-26.73333333333333,-3.066666666666667,-13.8,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.13256,Mavic 2
496,250.0,2023-10-15 17:16:49,33.26275716622867,126.17911478431,4.47388,0.7456466666666667,0.0,354.76666666666665,-26.566666666666666,-3.033333333333333,-13.8,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.16304,Mavic 2
497,250.0,2023-10-15 17:16:49,33.262757760811,126.179114939497,4.697574,0.671082,0.0,355.9,-26.4,-3.0,-13.8,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
498,250.0,2023-10-15 17:16:49,33.26275840462493,126.17911504080567,4.846703333333333,0.5965173333333333,0.0,356.43333333333334,-26.266666666666666,-2.966666666666667,-13.866666666666667,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
499,250.0,2023-10-15 17:16:49,33.262759048438866,126.17911514211433,4.995832666666667,0.5219526666666666,0.0,356.96666666666664,-26.133333333333333,-2.933333333333333,-13.933333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
500,250.0,2023-10-15 17:16:49,33.2627596922528,126.179115243423,5.144962,0.447388,0.0,357.5,-26.0,-2.9,-14.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
501,250.0,2023-10-15 17:16:49,33.262760424226634,126.179115330142,5.294091333333333,0.37282333333333334,0.0,357.7,-25.866666666666667,-2.8333333333333335,-13.966666666666667,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
502,250.0,2023-10-15 17:16:49,33.26276115620047,126.179115416861,5.443220666666666,0.29825866666666667,0.0,357.90000000000003,-25.733333333333334,-2.7666666666666666,-13.933333333333334,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
503,250.0,2023-10-15 17:16:49,33.2627618881743,126.17911550358,5.59235,0.223694,0.0,358.1,-25.6,-2.7,-13.9,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
504,250.0,2023-10-15 17:16:49,33.26276259135167,126.17911556603732,5.741479333333333,0.14912933333333334,0.0,358.2666666666667,-25.433333333333334,-2.6333333333333333,-13.9,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
505,250.0,2023-10-15 17:16:49,33.26276329452904,126.17911562849467,5.890608666666666,0.07456466666666667,0.0,358.43333333333334,-25.26666666666667,-2.566666666666667,-13.9,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
506,250.0,2023-10-15 17:16:49,33.2627639977064,126.179115690952,6.039738,0.0,0.0,358.6,-25.1,-2.5,-13.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
507,250.0,2023-10-15 17:16:49,33.2627648398858,126.17911572395667,6.114302666666666,0.0,0.0,358.83333333333337,-25.0,-2.466666666666667,-13.933333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.224,Mavic 2
508,250.0,2023-10-15 17:16:49,33.2627656820652,126.17911575696134,6.1888673333333335,0.0,0.0,359.06666666666666,-24.900000000000002,-2.433333333333333,-13.966666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.25448,Mavic 2
509,250.0,2023-10-15 17:16:49,33.2627665242446,126.179115789966,6.263432,0.0,0.0,359.3,-24.8,-2.4,-14.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
510,250.0,2023-10-15 17:16:49,33.26276729931607,126.17911580635901,6.412561333333334,0.0,0.0,359.40000000000003,-24.766666666666666,-2.4,-14.0,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
511,250.0,2023-10-15 17:16:49,33.26276807438753,126.179115822752,6.561690666666666,0.0,0.0,359.5,-24.733333333333334,-2.4,-14.0,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
512,250.0,2023-10-15 17:16:49,33.262768849459,126.179115839145,6.71082,0.0,0.0,359.6,-24.7,-2.4,-14.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
513,250.0,2023-10-15 17:16:49,33.2627697801981,126.17911582788867,6.785384666666666,0.0,0.0,239.7666666666667,-24.666666666666668,-2.5666666666666664,-13.966666666666667,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
514,250.0,2023-10-15 17:16:49,33.262770710937204,126.17911581663233,6.859949333333334,0.0,0.0,119.93333333333337,-24.633333333333333,-2.7333333333333334,-13.933333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
515,250.0,2023-10-15 17:16:49,33.2627716416763,126.179115805376,6.934514,0.0,0.0,0.1,-24.6,-2.9,-13.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
516,250.0,2023-10-15 17:16:49,33.2627726959398,126.17911576548633,7.083643333333334,-0.07456466666666667,0.0,0.23333333333333334,-24.533333333333335,-3.1333333333333333,-13.833333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.25448,Mavic 2
517,250.0,2023-10-15 17:16:50,33.2627737502033,126.17911572559667,7.2327726666666665,-0.14912933333333334,0.0,0.3666666666666667,-24.466666666666665,-3.3666666666666667,-13.766666666666666,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.224,Mavic 2
518,250.0,2023-10-15 17:16:50,33.2627748044668,126.179115685707,7.381902,-0.223694,0.0,0.5,-24.4,-3.6,-13.7,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
519,250.0,2023-10-15 17:16:50,33.2627758296719,126.17911562904168,7.456466666666667,-0.29825866666666667,0.0,0.6,-19.966666666666665,-4.5,-13.866666666666665,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
520,250.0,2023-10-15 17:16:50,33.262776854876996,126.17911557237633,7.531031333333334,-0.37282333333333334,0.0,0.7000000000000001,-15.533333333333333,-5.4,-14.033333333333333,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
521,250.0,2023-10-15 17:16:50,33.2627778800821,126.179115515711,7.605596,-0.447388,0.0,0.8,-11.1,-6.3,-14.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
522,250.0,2023-10-15 17:16:50,33.2627794237485,126.1791152975205,7.381902,-0.447388,-0.223694,1.5,-1.4000000000000004,-7.1,-15.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.23924,Mavic 2
523,250.0,2023-10-15 17:16:50,33.2627809674149,126.17911507933,7.158208,-0.447388,-0.447388,2.2,8.3,-7.9,-15.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
524,250.0,2023-10-15 17:16:50,33.2627818778104,126.179114976546,6.859949333333334,-0.5219526666666666,-0.5965173333333333,2.033333333333333,10.366666666666667,-7.733333333333333,-15.866666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
525,250.0,2023-10-15 17:16:50,33.262782788205904,126.179114873762,6.561690666666666,-0.5965173333333333,-0.7456466666666667,1.8666666666666667,12.433333333333334,-7.566666666666667,-15.933333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
526,250.0,2023-10-15 17:16:50,33.2627836986014,126.179114770978,6.263432,-0.671082,-0.894776,1.7,14.5,-7.4,-16.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
527,250.0,2023-10-15 17:16:50,33.26278444605247,126.17911465436933,5.965173333333333,-0.671082,-0.8202113333333333,1.9333333333333333,14.9,-6.966666666666667,-15.866666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
528,250.0,2023-10-15 17:16:50,33.26278519350353,126.17911453776067,5.666914666666666,-0.671082,-0.7456466666666667,2.1666666666666665,15.299999999999999,-6.533333333333333,-15.733333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
529,250.0,2023-10-15 17:16:50,33.2627859409546,126.179114421152,5.368656,-0.671082,-0.671082,2.4,15.7,-6.1,-15.6,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
530,250.0,2023-10-15 17:16:50,33.26278659526657,126.179114332848,5.070397333333333,-0.5965173333333333,-0.5219526666666666,2.3,15.766666666666666,-5.966666666666667,-15.533333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
531,250.0,2023-10-15 17:16:50,33.26278724957853,126.179114244544,4.772138666666667,-0.5219526666666666,-0.37282333333333334,2.2,15.833333333333334,-5.833333333333333,-15.466666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
532,250.0,2023-10-15 17:16:50,33.2627879038905,126.17911415624,4.47388,-0.447388,-0.223694,2.1,15.9,-5.7,-15.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
533,250.0,2023-10-15 17:16:50,33.26278856378723,126.179114116569,4.175621333333334,-0.37282333333333334,-0.14912933333333334,1.7,15.5,-5.566666666666666,-15.366666666666667,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
534,250.0,2023-10-15 17:16:50,33.26278922368397,126.179114076898,3.877362666666667,-0.29825866666666667,-0.07456466666666667,1.2999999999999998,15.1,-5.433333333333334,-15.333333333333334,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
535,250.0,2023-10-15 17:16:50,33.2627898835807,126.179114037227,3.579104,-0.223694,0.0,0.9,14.7,-5.3,-15.3,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
536,250.0,2023-10-15 17:16:50,33.26279031358593,126.17911398154567,3.280845333333333,-0.223694,0.0,1.2666666666666666,13.9,-5.2,-15.233333333333334,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
537,250.0,2023-10-15 17:16:50,33.26279074359117,126.17911392586433,2.9825866666666667,-0.223694,0.0,1.6333333333333333,13.1,-5.1,-15.166666666666666,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
538,250.0,2023-10-15 17:16:50,33.2627911735964,126.179113870183,2.684328,-0.223694,0.0,2.0,12.3,-5.0,-15.1,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
539,250.0,2023-10-15 17:16:50,33.26279157874617,126.17911381264334,2.5351986666666666,-0.223694,0.0,2.066666666666667,11.4,-4.833333333333333,-15.066666666666666,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.25448,Mavic 2
540,250.0,2023-10-15 17:16:50,33.26279198389593,126.17911375510367,2.3860693333333334,-0.223694,0.0,2.1333333333333333,10.5,-4.666666666666667,-15.033333333333333,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.224,Mavic 2
541,250.0,2023-10-15 17:16:50,33.2627923890457,126.179113697564,2.23694,-0.223694,0.0,2.2,9.6,-4.5,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
542,250.0,2023-10-15 17:16:50,33.26279263205073,126.179113663139,2.013246,-0.223694,0.07456466666666667,2.2,8.633333333333333,-4.333333333333333,-14.966666666666667,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
543,250.0,2023-10-15 17:16:50,33.262792875055766,126.179113628714,1.789552,-0.223694,0.14912933333333334,2.2,7.666666666666667,-4.166666666666667,-14.933333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
544,250.0,2023-10-15 17:16:50,33.2627931180608,126.179113594289,1.565858,-0.223694,0.223694,2.2,6.7,-4.0,-14.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
545,250.0,2023-10-15 17:16:50,33.262793460146064,126.17911347156,1.4167286666666667,-0.223694,0.223694,3.3,5.7,-3.8666666666666667,-14.9,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
546,250.0,2023-10-15 17:16:50,33.262793802231336,126.17911334883101,1.2675993333333333,-0.223694,0.223694,4.4,4.7,-3.7333333333333334,-14.9,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
547,250.0,2023-10-15 17:16:51,33.2627941443166,126.179113226102,1.11847,-0.223694,0.223694,5.5,3.7,-3.6,-14.9,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
548,250.0,2023-10-15 17:16:51,33.26279426260943,126.17911319938133,0.9693406666666667,-0.14912933333333334,0.223694,4.833333333333333,2.7,-3.3666666666666667,-14.866666666666667,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
549,250.0,2023-10-15 17:16:51,33.26279438090227,126.17911317266066,0.8202113333333334,-0.07456466666666667,0.223694,4.166666666666667,1.7000000000000002,-3.1333333333333333,-14.833333333333334,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
550,250.0,2023-10-15 17:16:51,33.2627944991951,126.17911314594,0.671082,0.0,0.223694,3.5,0.7,-2.9,-14.8,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
551,250.0,2023-10-15 17:16:51,33.26279463622097,126.17911307911133,0.5965173333333333,0.0,0.223694,4.833333333333333,-0.16666666666666663,-2.6999999999999997,-14.766666666666667,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
552,250.0,2023-10-15 17:16:51,33.26279477324684,126.17911301228266,0.5219526666666666,0.0,0.223694,6.166666666666666,-1.0333333333333332,-2.5,-14.733333333333333,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
553,250.0,2023-10-15 17:16:51,33.2627949102727,126.179112945454,0.447388,0.0,0.223694,7.5,-1.9,-2.3,-14.7,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
554,250.0,2023-10-15 17:16:51,33.26279495135997,126.17911293070033,0.37282333333333334,0.0,0.14912933333333334,6.833333333333333,-2.6,-2.2333333333333334,-14.7,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
555,250.0,2023-10-15 17:16:51,33.26279499244723,126.17911291594666,0.29825866666666667,0.0,0.07456466666666667,6.166666666666667,-3.3,-2.1666666666666665,-14.7,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
556,250.0,2023-10-15 17:16:51,33.2627950335345,126.179112901193,0.223694,0.0,0.0,5.5,-4.0,-2.1,-14.7,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
557,250.0,2023-10-15 17:16:51,33.262795080321666,126.179112855347,0.14912933333333334,0.0,0.0,15.876470588235295,-4.466666666666667,-2.033333333333333,-14.666666666666666,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.16304,Mavic 2
558,250.0,2023-10-15 17:16:51,33.26279512710884,126.17911280950099,0.07456466666666667,0.0,0.0,26.25294117647059,-4.933333333333334,-1.9666666666666666,-14.633333333333333,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.13256,Mavic 2
559,250.0,2023-10-15 17:16:51,33.262795173896,126.179112763655,0.0,0.0,0.0,36.629411764705885,-5.4,-1.9,-14.6,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.10208,Mavic 2
560,250.0,2023-10-15 17:16:51,33.26279517836223,126.17911275890133,0.0,0.0,0.0,47.00588235294118,-5.733333333333333,-1.9333333333333333,-14.6,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.13256,Mavic 2
561,250.0,2023-10-15 17:16:51,33.26279518282847,126.17911275414767,0.0,0.0,0.0,57.38235294117647,-6.066666666666667,-1.9666666666666666,-14.6,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.16304,Mavic 2
562,250.0,2023-10-15 17:16:51,33.2627951872947,126.179112749394,0.0,0.0,0.0,67.75882352941177,-6.4,-2.0,-14.6,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
563,250.0,2023-10-15 17:16:51,33.262795166996696,126.17911277196167,0.0,0.0,0.0,78.13529411764706,-6.6000000000000005,-2.033333333333333,-14.566666666666666,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
564,250.0,2023-10-15 17:16:51,33.2627951466987,126.17911279452933,0.0,0.0,0.0,88.51176470588236,-6.8,-2.066666666666667,-14.533333333333333,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
565,250.0,2023-10-15 17:16:51,33.2627951264007,126.179112817097,0.0,0.0,0.0,98.88823529411765,-7.0,-2.1,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
566,250.0,2023-10-15 17:16:51,33.26279511092303,126.17911282234267,0.0,0.0,0.0,109.26470588235294,-7.1,-2.1,-14.466666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
567,250.0,2023-10-15 17:16:51,33.26279509544537,126.17911282758833,0.0,0.0,0.0,119.64117647058823,-7.2,-2.1,-14.433333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
568,250.0,2023-10-15 17:16:51,33.2627950799677,126.179112832834,0.0,0.0,0.0,130.01764705882354,-7.3,-2.1,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
569,250.0,2023-10-15 17:16:51,33.26279497392565,126.179112801687,0.0,0.0,0.0,140.39411764705883,-7.449999999999999,-2.1500000000000004,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
570,250.0,2023-10-15 17:16:51,33.2627948678836,126.17911277054,0.0,0.0,0.0,150.77058823529413,-7.6,-2.2,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
571,250.0,2023-10-15 17:16:51,33.26279483347863,126.17911277491167,-0.07456466666666667,0.0,0.0,161.14705882352942,-7.766666666666667,-2.166666666666667,-14.4,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
572,250.0,2023-10-15 17:16:51,33.26279479907367,126.17911277928333,-0.14912933333333334,0.0,0.0,171.5235294117647,-7.933333333333333,-2.1333333333333333,-14.4,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
573,250.0,2023-10-15 17:16:51,33.2627947646687,126.179112783655,-0.223694,0.0,0.0,181.9,-8.1,-2.1,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
574,250.0,2023-10-15 17:16:51,33.26279466734783,126.17911283425467,-0.223694,0.0,0.0,183.93333333333334,-8.333333333333334,-2.066666666666667,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
575,250.0,2023-10-15 17:16:51,33.26279457002696,126.17911288485433,-0.223694,0.0,0.0,185.96666666666667,-8.566666666666666,-2.033333333333333,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
576,250.0,2023-10-15 17:16:51,33.2627944727061,126.179112935454,-0.223694,0.0,0.0,188.0,-8.8,-2.0,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
577,250.0,2023-10-15 17:16:52,33.26279442688993,126.17911294354133,-0.223694,0.0,0.0,186.23333333333332,-8.966666666666667,-1.9666666666666666,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
578,250.0,2023-10-15 17:16:52,33.26279438107377,126.17911295162867,-0.223694,0.0,0.0,184.46666666666667,-9.133333333333335,-1.9333333333333333,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
579,250.0,2023-10-15 17:16:52,33.2627943352576,126.179112959716,-0.223694,0.0,0.0,182.7,-9.3,-1.9,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.19352,Mavic 2
580,250.0,2023-10-15 17:16:52,33.262794242197366,126.17911299168233,-0.223694,0.0,0.0,183.56666666666666,-9.433333333333334,-1.8333333333333333,-14.433333333333334,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.224,Mavic 2
581,250.0,2023-10-15 17:16:52,33.262794149137136,126.17911302364867,-0.223694,0.0,0.0,184.43333333333334,-9.566666666666666,-1.7666666666666666,-14.466666666666667,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.25448,Mavic 2
582,250.0,2023-10-15 17:16:52,33.2627940560769,126.179113055615,-0.223694,0.0,0.0,185.3,-9.7,-1.7,-14.5,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
583,250.0,2023-10-15 17:16:52,33.262794004515136,126.17911306435767,-0.223694,0.0,0.0,184.4,-9.866666666666665,-1.6666666666666667,-14.466666666666667,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
584,250.0,2023-10-15 17:16:52,33.262793952953366,126.17911307310034,-0.223694,0.0,0.0,183.5,-10.033333333333333,-1.6333333333333333,-14.433333333333334,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
585,250.0,2023-10-15 17:16:52,33.2627939013916,126.179113081843,-0.223694,0.0,0.0,182.6,-10.2,-1.6,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,137.28495999999998,Mavic 2
