33.90000,127.50000, 0.830, 0.740, 0.090
33.85000,125.50000, 0.910, 0.810, 0.090
33.85000,125.55000, 0.920, 0.820, 0.100
33.85000,125.60000, 0.930, 0.830, 0.100
33.85000,125.65000, 0.950, 0.850, 0.100
33.85000,125.70000, 0.960, 0.860, 0.100
33.85000,125.75000, 0.980, 0.880, 0.100
33.85000,125.80000, 1.000, 0.900, 0.100
33.85000,125.85000, 1.020, 0.920, 0.100
33.85000,125.90000, 1.050, 0.950, 0.110
33.85000,125.95000, 1.080, 0.980, 0.110
33.85000,126.00000, 1.120, 1.010, 0.110
33.85000,126.05000, 1.160, 1.050, 0.110
33.85000,126.10000, 1.220, 1.100, 0.120
33.85000,126.15000, 1.270, 1.150, 0.120
33.85000,126.20000, 1.320, 1.200, 0.120
33.85000,126.25000, 1.360, 1.230, 0.130
33.85000,126.30000, 1.370, 1.240, 0.130
33.85000,126.35000, 1.350, 1.230, 0.130
33.85000,126.40000, 1.310, 1.190, 0.130
33.85000,126.45000, 1.250, 1.130, 0.120
33.85000,126.50000, 1.190, 1.070, 0.120
33.85000,126.55000, 1.130, 1.010, 0.110
33.85000,126.60000, 1.070, 0.960, 0.110
33.85000,126.65000, 1.020, 0.920, 0.100
33.85000,126.70000, 0.980, 0.880, 0.090
33.85000,126.75000, 0.940, 0.850, 0.090
